frame,t_mono,t_wall,timestamp,head_x,head_y,head_z,neck_x,neck_y,neck_z,upper_spine_x,upper_spine_y,upper_spine_z,mid_spine_x,mid_spine_y,mid_spine_z,lower_spine_x,lower_spine_y,lower_spine_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
351,6.374495541669603,1758062462.7458425,5.85,0.011065368,1.0902667,-0.10996521,0.0030403562316828753,1.0098353318997746,-0.07645932676071779,-0.013009667304951376,0.8489725956993237,-0.009447560282153378,-0.029059690841585627,0.6881098594988728,0.05756420619641103,-0.04510971437821988,0.5272471232984219,0.12457597267497544,-0.2269265978081345,0.8830287669396586,0.021069427520467508,0.20090726319823177,0.8149164244589888,-0.03996454808477426,-0.23044620181598735,0.5962151965364199,-0.10912499716881918,0.38916144280504283,0.5816231179321822,-0.1367095582421773,-0.110862054,0.75075066,-0.27510965,0.23041247,0.88149965,-0.24077977
352,6.39207508333493,1758062462.763422,5.866666666666666,0.011267964,1.0901349,-0.110049225,0.003239869412936521,1.0097253614163744,-0.07649172506228737,-0.012816319761190437,0.8489062842491231,-0.009376725186862098,-0.028872508935317395,0.6880872070818718,0.05773827468856317,-0.04492869810944435,0.5272681299146205,0.12485327456398844,-0.22674036896041447,0.8829739811985331,0.021077432144627848,0.2011077294380336,0.814838587299713,-0.03983088251835204,-0.2292262460631026,0.5957859609214722,-0.10831291302985863,0.3899726687261532,0.5822396189278991,-0.13705616019891617,-0.10730614,0.749556,-0.27327237,0.23074909,0.88160616,-0.24083264
353,6.409706916667346,1758062462.7810538,5.883333333333334,0.01152109,1.0900065,-0.11011464,0.0034897475120613756,1.00961629883539,-0.07651161789550796,-0.012572937463815872,0.8488358965061702,-0.00930557368652389,-0.02863562243969312,0.6880554941769503,0.05790047052246018,-0.04469830741557037,0.5272750918477305,0.12510651473144424,-0.22650204268123386,0.8829170337575106,0.021097987363626294,0.2013561677536021,0.8147547592548298,-0.039709134736674076,-0.22782078194616875,0.5951544249623308,-0.10702672495270817,0.39084727720540313,0.5828454803618475,-0.1373626334044767,-0.10394615,0.7486788,-0.27105954,0.23112546,0.8817318,-0.24089037
354,6.426399916672381,1758062462.797747,5.9,0.011805002,1.0899138,-0.11016199,0.003748006480661703,1.009543033326859,-0.07651864463166747,-0.012365984558014891,0.8488014999805771,-0.009231953895002379,-0.028479975596691486,0.6880599666342953,0.05805473684166271,-0.044593966635368076,0.5273184332880134,0.12534142757832778,-0.2262923168138865,0.8829504371771486,0.021114989211265048,0.20156034769785675,0.8146525627840056,-0.039578897001269805,-0.22718677812888052,0.5948748193577256,-0.1063080791747761,0.3913809581484736,0.5832687655752052,-0.13783709888483764,-0.101545416,0.7477131,-0.2696968,0.2313759,0.8817652,-0.24100092
355,6.444178125006147,1758062462.815525,5.916666666666667,0.012144752,1.0898436,-0.11019188,0.004017338384601932,1.0094976581505306,-0.0765062038713259,-0.012237488846194203,0.8488057744515918,-0.009134851613977688,-0.028492316076990338,0.688113890752653,0.05823650064337052,-0.04474714330778647,0.5274220070537141,0.12560785290071874,-0.22614858986631936,0.8831294910084608,0.021122144966673057,0.20167361217393098,0.8144820578947227,-0.03939184819462843,-0.22678500678103738,0.5947637982100005,-0.10564465743196225,0.3918998568895242,0.5837384736418386,-0.13836848254605205,-0.09971187,0.7468772,-0.2685873,0.2315883,0.88175434,-0.24113436
356,6.462011625000741,1758062462.8333583,5.933333333333334,0.012518324,1.0898017,-0.110198095,0.004275462570552731,1.009484019157115,-0.0764730986400981,-0.01221026028834181,0.8488486574713451,-0.009023105920294316,-0.02869598314723635,0.6882132957855751,0.05842688679950947,-0.04518170600613089,0.5275779340998051,0.12587687951931326,-0.226096164131107,0.8834473261706864,0.021098560062792433,0.20167564355442336,0.8142499887720037,-0.039144771903381066,-0.22665236716487355,0.5947765524110986,-0.10497235258253623,0.39234351711903137,0.5842379125988512,-0.13897065434308956,-0.09845566,0.7461636,-0.26770997,0.23175937,0.8817044,-0.2412946
357,6.479678666670225,1758062462.8510256,5.95,0.012916774,1.089788,-0.11017743,0.004530794604872528,1.0094999735295354,-0.0764171255721299,-0.012241164185382417,0.8489239205886061,-0.00889651671638969,-0.02901312297563736,0.6883478676476769,0.05862409213935052,-0.045785081765892306,0.5277718147067476,0.12614470099509073,-0.22610233188886142,0.883844618663806,0.02102852788583541,0.2016200035180966,0.8140032225134062,-0.03882156131861479,-0.2267123088084859,0.5951434154497408,-0.10497243715375694,0.39262547985004015,0.5846268103654442,-0.13946136239818585,-0.09745051,0.7455734,-0.267434,0.23189601,0.881647,-0.24132168
358,6.497735375000048,1758062462.8690822,5.966666666666667,0.0133518465,1.0898051,-0.110122025,0.004818554963339879,1.009543747739157,-0.07633521886489403,-0.012248028109980363,0.8490210432174708,-0.0087616065946821,-0.029314611183300605,0.6884983386957848,0.05881200567552983,-0.04638119425662085,0.5279756341740988,0.12638561794574177,-0.22609267357857288,0.884250787400856,0.020918272602936223,0.20159661735861217,0.8137912990340856,-0.038441485792300424,-0.22703887856643226,0.5956605923440188,-0.1053346640487614,0.39258486143621973,0.5847870989535873,-0.13995782422924,-0.0968605,0.7450961,-0.26757523,0.23200151,0.88155454,-0.24128702
359,6.515179500005615,1758062462.8865263,5.983333333333333,0.013771942,1.0898042,-0.110012345,0.00510616169786203,1.0095593036861985,-0.0762201733127239,-0.012225398906413911,0.8490695110585957,-0.008635829938171732,-0.029556959510689852,0.688579718430993,0.05894851343638044,-0.04688852011496579,0.5280899258033902,0.12653285681093263,-0.2260609018214763,0.8845580371411116,0.0208006221162614,0.20161010400864848,0.8135809849760799,-0.038072281992604866,-0.2276391133268476,0.5962584789574118,-0.10610829797814256,0.3923600839577049,0.5847480072506553,-0.1404193066428112,-0.0966893,0.7447301,-0.26812914,0.23207068,0.8814348,-0.24119635
360,6.532201041671215,1758062462.903548,6.0,0.014162552,1.0898101,-0.109860316,0.005380132359322987,1.0095688632528041,-0.07608957377339907,-0.012184706922031038,0.8490863897584126,-0.008548089320197225,-0.029749546203385064,0.688603916264021,0.058993395133004625,-0.04731438548473909,0.5281214427696294,0.12653487958620646,-0.22601673795959043,0.8847833179776353,0.020660716168283518,0.20164732411552833,0.8133894615391898,-0.03775689480867797,-0.2281385832650001,0.5965948752201883,-0.10649241683888053,0.392328731538157,0.5848928862358307,-0.1409795470607968,-0.09689435,0.7448053,-0.26847482,0.23220663,0.8814461,-0.24126911
361,6.549823000001197,1758062462.92117,6.016666666666667,0.014560893,1.0898688,-0.10968939,0.005663014193600971,1.0096171836356078,-0.07597358030115015,-0.012132743419197086,0.8491139509068235,-0.008541960903450455,-0.029928501031995146,0.6886107181780392,0.058889658494249236,-0.047724258644793204,0.5281074854492549,0.1263212778919489,-0.22595981761952924,0.8850072184720369,0.020461800618422087,0.20169433078113505,0.8132206833416101,-0.037545722425322996,-0.2287097799878975,0.5968973154836772,-0.1068571748212605,0.39237539087592244,0.5850285408481775,-0.14144028159655694,-0.09749288,0.7451606,-0.26892692,0.23236205,0.8815037,-0.2413911
362,6.566368833337037,1758062462.9377158,6.033333333333333,0.014923245,1.0899577,-0.109519795,0.005921820453169796,1.0096891429993295,-0.07587186619066863,-0.01208102864049061,0.8491520289979885,-0.008576008572005897,-0.03008387773415102,0.6886149149966474,0.058719849046656836,-0.04808672682781143,0.5280778009953063,0.12601570666531958,-0.2259016462425787,0.8852181616085475,0.02026042787182641,0.2017395889615975,0.8130858963874295,-0.03741244501583821,-0.22935280416456721,0.5971806024146382,-0.10720507335345678,0.3924481389978046,0.5851703678806093,-0.14186224543950743,-0.09848736,0.74579316,-0.26948225,0.23253433,0.8816111,-0.24156542
363,6.583762375004881,1758062462.9551094,6.05,0.015286336,1.0900702,-0.10933361,0.0061637045344715095,1.009781789345624,-0.07576578746504203,-0.01208155839658547,0.8492049680368721,-0.008630142395126092,-0.03032682132764245,0.6886281467281201,0.05850550267478985,-0.04857208425869943,0.5280513254193682,0.1256411477447058,-0.22589107910325304,0.8854797108436526,0.02002634708783419,0.20172796231008208,0.8129302252300915,-0.037286631878086375,-0.2296032386320506,0.5972746350825925,-0.10705258183901173,0.39220090975811295,0.5850983599099149,-0.14234707845618058,-0.099714145,0.7468857,-0.26975554,0.23268433,0.88154334,-0.24169253
364,6.600443791670841,1758062462.9717908,6.066666666666666,0.0156282,1.0901628,-0.10914462,0.006371656862616919,1.0098584440978868,-0.07565168294914534,-0.01214142941214924,0.8492497322936605,-0.008665808847436049,-0.0306545156869154,0.6886410204894342,0.058320065254273246,-0.04916760196168156,0.5280323086852079,0.12530593935598255,-0.2259382598853033,0.8857600369970104,0.01978547284780515,0.20165540106100482,0.8127394275903106,-0.03711709054267725,-0.22965956311512317,0.5972909209225623,-0.10669267140446612,0.3918029143779006,0.584954093282607,-0.14286568227669813,-0.10124615,0.74835634,-0.26995215,0.23283423,0.8814083,-0.24181865
365,6.617696375004016,1758062462.9890432,6.083333333333333,0.015977325,1.0902385,-0.10893807,0.006577650125827018,1.009921714310973,-0.07551487373090024,-0.012221699622518947,0.8492881429329193,-0.008668481192700708,-0.03102104937086491,0.6886545715548655,0.05817791134549882,-0.04982039911921088,0.5280210001768118,0.12502430388369834,-0.22601123806699497,0.886040741466677,0.019524465668426697,0.20156783882195706,0.8125355443991616,-0.03686142805382811,-0.22953851537319778,0.5972018738624597,-0.10611257853398437,0.3912225856219427,0.5847411791751143,-0.143471953746213,-0.10309261,0.7501941,-0.2700704,0.2329823,0.88120925,-0.24194622
366,6.635120458333404,1758062463.006467,6.1,0.01632044,1.0903256,-0.1087342,0.006780621468442161,1.0099962811025789,-0.07538090349333698,-0.012299015594673515,0.8493376433077368,-0.008674310480010924,-0.03137865265778919,0.6886790055128946,0.05803228253331513,-0.05045828972090487,0.5280203677180525,0.12473887554664119,-0.2260877347154232,0.8863135781537825,0.019231357742953703,0.2014897035260762,0.812361708461691,-0.03657997870297555,-0.22957680638244016,0.5972484861088682,-0.10588538350284285,0.3911853281759404,0.5849443402754042,-0.1439201419035255,-0.10548974,0.7513509,-0.27103356,0.23318098,0.88129205,-0.24199848
367,6.652216791670071,1758062463.0235636,6.116666666666666,0.016638413,1.090429,-0.10854385,0.0069620474671612045,1.010085564922974,-0.07526397034128438,-0.012390683598516389,0.849398694768922,-0.008704211023853131,-0.03174341466419398,0.68871182461487,0.05785554829357811,-0.051096145729871575,0.528024954460818,0.12441530761100936,-0.2261818000513279,0.8865832022820624,0.018904364217647615,0.20140043285429512,0.8122141872557816,-0.03631278626535388,-0.22957137536129515,0.5973228276674212,-0.10576297896819029,0.3914667362636949,0.5853594502365259,-0.14418645589891332,-0.108313404,0.75237024,-0.27238694,0.23340602,0.88148046,-0.24201128
368,6.669654375000391,1758062463.041001,6.133333333333334,0.016943198,1.0905511,-0.10835831,0.007128818904993079,1.0101928705197816,-0.0751546518011807,-0.012499939285020762,0.8494764115593444,-0.00874733540354207,-0.03212869747503461,0.6887599525989072,0.057659980994096555,-0.05175745566504845,0.52804349363847,0.12406729739173518,-0.22629980056857396,0.8868575794814828,0.018525913392857623,0.20129992199853242,0.812095243637206,-0.036020584199941766,-0.22949708446436504,0.597437901534875,-0.10577624826562511,0.3919653551268768,0.5859647175627274,-0.1443565329300857,-0.111553974,0.753272,-0.27413335,0.23365603,0.88177675,-0.24198602
369,6.686697333338088,1758062463.0580442,6.15,0.01722255,1.0906745,-0.10818088,0.007290897605976794,1.0103023636489044,-0.07504582335171303,-0.012572407182069617,0.8495580909467131,-0.008775710055139122,-0.03243571197011603,0.6888138182445218,0.05749440324143479,-0.05229901675816244,0.5280695455423305,0.1237645165380087,-0.22639097117571683,0.8870817632446941,0.01815305168706384,0.2012461568115776,0.812034418648732,-0.03570447179734208,-0.22947874996774043,0.5973420580268654,-0.1054040963959882,0.3918886835747999,0.5860341084228013,-0.14435200636263806,-0.11489313,0.7543779,-0.27541944,0.2339096,0.8818708,-0.24204746
370,6.704110166669125,1758062463.075457,6.166666666666667,0.01748696,1.090754,-0.107989036,0.007463721499368038,1.0103650535194382,-0.07492240669332864,-0.012582755501895885,0.8495871605583145,-0.008789148079985917,-0.03262923250315981,0.6888092675971909,0.05734411053335681,-0.052675709504423726,0.5280313746360672,0.12347736914669953,-0.2264327597827175,0.8871827080057664,0.01778740138037444,0.20126724877892574,0.8119916131108627,-0.035365697540346276,-0.22946195236999875,0.5971154417798364,-0.10500024073594219,0.3916731017231013,0.5857948128231557,-0.14401936155681752,-0.11848353,0.7555301,-0.27667487,0.23418078,0.8819126,-0.2421298
371,6.721557083335938,1758062463.092904,6.183333333333334,0.017730258,1.090787,-0.10778567,0.0076301746158884895,1.0103781699222147,-0.0747908467521651,-0.012569992152334529,0.8495605097666444,-0.008801200256495292,-0.03277015892055755,0.6887428496110741,0.05718844623917452,-0.052970325688780566,0.5279251894555038,0.12317809273484433,-0.22645663199729757,0.8871902490679399,0.0174298980039211,0.2013166476926285,0.811930770465349,-0.035032298516911684,-0.22942985857876272,0.596788860688385,-0.10456679683213675,0.39134240503156226,0.585323736735303,-0.14349641153054593,-0.12233048,0.75671965,-0.27790815,0.23446727,0.8819057,-0.2422354
372,6.738098166671989,1758062463.109445,6.2,0.017936397,1.0908356,-0.10759632,0.007776424705776136,1.0104077374383416,-0.07466633538500814,-0.012543519882671592,0.8495520123150249,-0.008806366155024434,-0.03286346447111932,0.6886962871917082,0.05705360307495927,-0.05318340905956705,0.5278405620683915,0.12291357230494297,-0.22646928528176552,0.8871834569646679,0.017101234505644318,0.20138224551642236,0.8119205676653818,-0.034713966815693185,-0.2294628238829021,0.5963999078878754,-0.10398124281022525,0.3912086954772414,0.5853092948144318,-0.14351768877475563,-0.1257811,0.75834304,-0.27849767,0.2347667,0.8819951,-0.24225765
373,6.755563124999753,1758062463.12691,6.216666666666667,0.018132411,1.0908979,-0.107399665,0.007921660792015662,1.0104481775886802,-0.07453885636521874,-0.012499839623953016,0.8495487327660403,-0.008817239095656224,-0.0329213400399217,0.6886492879434003,0.0569043781739063,-0.05334284045589038,0.5277498431207603,0.12262599544346882,-0.22647277772557106,0.8871478189088002,0.016745487311956242,0.20147309847766504,0.8119496466232803,-0.03437996550326869,-0.2295180921397364,0.5959189467812472,-0.10326063794601667,0.3911647313611937,0.585436625141851,-0.14362251908626658,-0.12915334,0.7602118,-0.2787428,0.23508199,0.8821056,-0.24224783
374,6.77296275000117,1758062463.1443098,6.233333333333333,0.01831941,1.0909674,-0.107208155,0.008083599120223762,1.0104953204289577,-0.07440994490942818,-0.012388022639328717,0.849551161286873,-0.008813524728284533,-0.0328596443988812,0.6886070021447883,0.05678289545285911,-0.05333126615843368,0.5276628430027036,0.12237931563400276,-0.22642431791503373,0.887042069937531,0.01637493638388457,0.20164827263637627,0.8120602526362151,-0.034001985840453636,-0.2295903670851884,0.5953226714787324,-0.10243065563723565,0.39111031091301707,0.585667465569484,-0.1438903019446623,-0.13244833,0.7623366,-0.27864873,0.23541163,0.8822388,-0.24220726
375,6.790364625005168,1758062463.1617117,6.25,0.01852768,1.0910178,-0.10702095,0.008283800256504532,1.0105211197205697,-0.07428568779252727,-0.012203959230486406,0.8495277591617092,-0.0088151633775818,-0.03269171871747734,0.6885343986028487,0.05665536103736367,-0.05317947820446828,0.5275410380439882,0.12212588545230914,-0.22632709151554084,0.8868312830250035,0.01590919359722559,0.20191917305456805,0.8122242352984149,-0.03353952035238919,-0.23031787173135598,0.594979061943133,-0.10254482584849883,0.39059346003980305,0.585536104500362,-0.14417181575431093,-0.13563815,0.7647249,-0.27890766,0.23557985,0.8822889,-0.24214463
376,6.807717625000805,1758062463.1790645,6.266666666666667,0.018805962,1.0910231,-0.10684753,0.008547544016627207,1.0104975929252404,-0.07418780601415992,-0.011969291950118376,0.8494465787757213,-0.008868358042479749,-0.03248612791686396,0.6883955646262021,0.05645108992920042,-0.05300296388360955,0.5273445504766829,0.12177053790088059,-0.22621785250970844,0.8864850922390325,0.015157988300062156,0.2022792686094717,0.81240806531241,-0.03289470438502165,-0.23146538867159058,0.5945248302955628,-0.10298035776136813,0.38973023712873633,0.5852286356297094,-0.1445935903697643,-0.13874523,0.7673476,-0.27916864,0.23567879,0.8823025,-0.24205099
377,6.825105416668521,1758062463.1964524,6.283333333333333,0.019240972,1.0910001,-0.10671233,0.00896014535199818,1.0104360143384334,-0.0741549544155108,-0.011601507944005458,0.8493078430153002,-0.009040203246532416,-0.03216316124000909,0.6881796716921669,0.05607454792244597,-0.05272481453601273,0.5270515003690336,0.12118929909142435,-0.22605419572331628,0.8859077506359897,0.013808297062819368,0.20285117983530535,0.8127079353946106,-0.031888703555884204,-0.23308112005664228,0.593740706892387,-0.10372485096163161,0.38845544125196046,0.5848766165620719,-0.1453300906375136,-0.1417757,0.7701961,-0.27942875,0.23570162,0.88229,-0.24193303
378,6.842485166671395,1758062463.213832,6.3,0.019924693,1.091031,-0.106647804,0.009651730165874603,1.010406889547101,-0.0742368637438549,-0.010894195502376192,0.8491586686413028,-0.009414983231564686,-0.031440121170626986,0.6879104477355047,0.05540689728072552,-0.05198604683887778,0.5266622268297065,0.12022877779301573,-0.22566785368283943,0.8849702442064087,0.011593807959892323,0.20387946267808704,0.813347093076197,-0.030423774423021695,-0.23536790215137238,0.5919665620530012,-0.103643995317735,0.38668777866589243,0.584416816377342,-0.14616939212100788,-0.1457481,0.7723003,-0.27949753,0.23576367,0.88231295,-0.24179095
379,6.859901083334989,1758062463.231248,6.316666666666666,0.020902935,1.0911001,-0.106641,0.0107049596299531,1.0103932668424835,-0.07441277665404575,-0.009690991110140702,0.8489796005274505,-0.009956329962137259,-0.030086941850234503,0.6875659342124174,0.05450011672977123,-0.0504828925903283,0.5261522678973843,0.11895656342167972,-0.22490463935933996,0.8835395773885689,0.008489702311197275,0.20552265713905854,0.814419623666332,-0.028402362235471792,-0.2383520750833629,0.5893657602289637,-0.10334022110018397,0.3841792658430006,0.5838203810411057,-0.14727542675001395,-0.15014124,0.77416176,-0.27948016,0.23580733,0.88234055,-0.24162471
380,6.877300041669514,1758062463.248647,6.333333333333333,0.022171427,1.0911962,-0.106674165,0.012134443028125415,1.0103799471784838,-0.0746703803388524,-0.007939524915623756,0.8487474415354513,-0.010662811016557194,-0.028013492859372928,0.6871149358924189,0.05334475830573801,-0.048087460803122095,0.5254824302493865,0.11735232762803322,-0.22367627442432064,0.8815707282989389,0.004563786024923765,0.20779722459307315,0.8159241547719638,-0.025889408058038153,-0.24210331313347294,0.5860023173728874,-0.10278964292385373,0.3809261824937166,0.5831158167740597,-0.14857454038828774,-0.15496652,0.7757713,-0.2793823,0.23583269,0.8823728,-0.24143472
381,6.894777541667281,1758062463.2661245,6.35,0.023725633,1.0912732,-0.10673606,0.013939252702990665,1.0103128982125207,-0.07502003415875394,-0.005633507891028004,0.8483922946375622,-0.011587982476261846,-0.025206268485046673,0.6864716910626036,0.05184406920623025,-0.04477902907906534,0.5245510874876451,0.11527612088872234,-0.22193502564942988,0.8789889734355101,-0.00022756162371524204,0.21066800986737386,0.8177956158396142,-0.022948403328808452,-0.24571681144953317,0.5819287529309762,-0.102279764235691,0.3773781769872824,0.5827149233179654,-0.150108885328501,-0.1601537,0.7780243,-0.27959403,0.23589621,0.882449,-0.24125148
382,6.912199291669822,1758062463.2835462,6.366666666666666,0.025512729,1.0913749,-0.10680264,0.016031362011020477,1.0102448799894508,-0.07542950606173698,-0.0029313719669385764,0.8479848399683525,-0.01268323818521093,-0.02189410594489763,0.6857247999472542,0.050063029691315125,-0.040856839922856686,0.5234647599261559,0.11280929756784118,-0.21976624465603764,0.876016523579891,-0.005724416459889928,0.2139035007221605,0.819953156356814,-0.01964205991053193,-0.24975838505008713,0.5774036451055867,-0.10141046729215093,0.37339799248965244,0.5825419822231122,-0.15163615634020772,-0.16573375,0.7804762,-0.2799199,0.2359759,0.8825393,-0.24105284
383,6.929801958336611,1758062463.301149,6.383333333333334,0.027466834,1.0915549,-0.10683347,0.01831455102115093,1.0102491839819097,-0.07581950122686959,9.985063452792181e-06,0.8476377519457289,-0.013791563680608757,-0.018294580894245346,0.6850263199095481,0.04823637386565208,-0.03659914685194349,0.5224148878733673,0.11026431141191291,-0.21726413415732362,0.8729144290775953,-0.01164465660128995,0.2172841042842292,0.8223610748138624,-0.015938470759927565,-0.2542503714617905,0.5728383483903363,-0.10002657810920529,0.36915319392844026,0.5828722955003449,-0.15307309145638012,-0.17170717,0.78313214,-0.28036103,0.23606734,0.8826504,-0.24084322
384,6.947237208340084,1758062463.3185842,6.4,0.029470831,1.0917888,-0.10680222,0.02064340458900417,1.0103136642294572,-0.07614070023776262,0.002988551767012508,0.8473633926883717,-0.014817660713287842,-0.014666301054979153,0.6844131211472861,0.04650537881118694,-0.032321153876970814,0.5214628496062006,0.10782841833566172,-0.21458051673732254,0.8698929883341803,-0.017588987145221318,0.22055762027134757,0.8248337970425631,-0.012046334281354366,-0.2581053843784511,0.5683552330508677,-0.09762377980143658,0.3649560049263181,0.5837235533600453,-0.15431353675751233,-0.17692715,0.78512126,-0.2805088,0.23607217,0.8828149,-0.24067245
385,6.964565250003943,1758062463.3359122,6.416666666666667,0.03148261,1.0921115,-0.10672107,0.022958522186499346,1.0104612158389998,-0.07644201744917402,0.005910346559498035,0.8471606475169998,-0.015883912347522046,-0.011137829067503276,0.6838600791949998,0.04467419275412993,-0.028186004694504586,0.5205595108729998,0.10523229785578189,-0.2117989060445802,0.8670210089176591,-0.023617596825755097,0.2236195991635763,0.8273002861163405,-0.008150227869288994,-0.26166920349311923,0.5641765091790651,-0.0944918686772176,0.3610119944164146,0.5849720946722385,-0.15520592261831428,-0.18195775,0.7868986,-0.2805752,0.23604397,0.8830093,-0.24051136
386,6.982108708340093,1758062463.3534555,6.433333333333334,0.03350695,1.092572,-0.10660636,0.025260621629726386,1.0107277052768089,-0.07677752345425065,0.00876796488917916,0.8470391158304265,-0.017119850362751952,-0.007724691851368065,0.683350526384044,0.042537822728746746,-0.02421734859191529,0.5196619369376616,0.10219549582024545,-0.20892353698990626,0.8643099776459962,-0.029913983462561838,0.2264594667682646,0.8297682540148568,-0.004325717262942067,-0.2648847374616995,0.5602961450387052,-0.0904857064459954,0.357349109810977,0.5865562631186761,-0.15578801893721178,-0.18680628,0.78845304,-0.2805611,0.23597999,0.8832382,-0.24036281
387,6.999640666668711,1758062463.3709877,6.45,0.035460442,1.0931147,-0.10642095,0.027447124928172036,1.0110718821694717,-0.07707793052461057,0.011420490784516103,0.846986246508415,-0.018391891573831684,-0.004606143359139829,0.6829006108473583,0.0402941473769472,-0.02063277750279576,0.5188149751863016,0.09898018632772608,-0.20609622799005786,0.8618680676673819,-0.036184332455718574,0.22893720955909005,0.8321044253494482,-0.0005994506919447945,-0.2684166487644542,0.557208803625566,-0.0864227439353951,0.35376954009893935,0.5883950787858742,-0.1563159997467758,-0.19132268,0.79036605,-0.28047097,0.23595116,0.8833146,-0.2403644
388,7.017046875000233,1758062463.388394,6.466666666666667,0.037295822,1.0936801,-0.10615259,0.029480630541991577,1.0114459797071262,-0.07729566289173295,0.013850247625974733,0.8469777391213786,-0.019581808675198847,-0.0017801352900421105,0.682509498535631,0.03813204554133526,-0.017410518206058954,0.5180412579498834,0.09584589975786936,-0.20335848225616845,0.8596938668621323,-0.04217008568490007,0.2310589775081179,0.8342616113806249,0.0030064683345023754,-0.2717663701474452,0.5548261338668803,-0.08218291178591713,0.350637511871793,0.5904787168420282,-0.15666780777100825,-0.19557871,0.7923416,-0.28028786,0.23592511,0.883327,-0.24044383
389,7.034548750001704,1758062463.4058957,6.483333333333333,0.039042808,1.0942733,-0.10583134,0.03141486177203439,1.0118515272178144,-0.07746382675359406,0.016158969316103174,0.8470079816534429,-0.0207288002607822,0.0009030768601719572,0.6821644360890715,0.03600622623202966,-0.01435281559575926,0.5173208905247001,0.09274125272484152,-0.20063341956168812,0.8577228922512352,-0.047891519482941056,0.23295135819389445,0.8362930710556506,0.006433918961376656,-0.27494070367952234,0.5530864886863753,-0.07789300528113564,0.3477994431845049,0.5926561849908102,-0.15689392655988615,-0.1995837,0.794378,-0.28001487,0.23589969,0.8832788,-0.24060331
390,7.05233395833784,1758062463.423681,6.5,0.040701687,1.0949143,-0.105472006,0.033261230942731285,1.0123044978666382,-0.07760607330169098,0.018380318828193853,0.8470848935999149,-0.021874207905072954,0.0034994067136564205,0.6818652893331916,0.03385765749154507,-0.011381505400881013,0.5166456850664682,0.08958952288816309,-0.19790773922717814,0.8559375957702483,-0.05338084382386671,0.23466837688356584,0.8382321914295815,0.0096324280137208,-0.2779077154844638,0.5519275118046616,-0.07345253149756956,0.34502539962714956,0.5946864132395328,-0.15689619252033551,-0.2032117,0.7963849,-0.2796218,0.23578642,0.8832653,-0.24068579
391,7.070355833333451,1758062463.4417028,6.516666666666667,0.042237025,1.0955863,-0.10509064,0.03497876029113334,1.0127915473481486,-0.07773014792228353,0.020462230873400017,0.8472020420444459,-0.023009163766850582,0.0059457014556666965,0.6816125367407433,0.03171182038858236,-0.008570827962066624,0.5160230314370406,0.08643280454401531,-0.19526503507038004,0.8543750704368418,-0.05853178884022421,0.23618949681718007,0.8400290136520501,0.012513461306523047,-0.2805894818693207,0.5513334751440906,-0.06904512802808979,0.34246728199719,0.5965488546775701,-0.1567420986109983,-0.20652588,0.79839563,-0.27911696,0.23563398,0.8832318,-0.24076511
392,7.087413583336456,1758062463.4587605,6.533333333333333,0.043554973,1.0962176,-0.104728684,0.036450593507484204,1.0132552419315568,-0.07783956099924427,0.02224183452245262,0.8473305257946708,-0.024061314997732813,0.008033075537421039,0.6814058096577849,0.029716931003778646,-0.006175683447610544,0.5154810935208989,0.0834951770052901,-0.19293252164630634,0.8531290754763522,-0.06302201017824953,0.2374161906912116,0.8415319761129895,0.014899380182783903,-0.282768327461399,0.5512177475485527,-0.06504143148785664,0.34024777552131613,0.5981312795310252,-0.15658463092246055,-0.20953405,0.8004129,-0.27850717,0.2354373,0.8831859,-0.24084607
393,7.10518091666745,1758062463.476528,6.55,0.04478793,1.0968008,-0.10440574,0.03783657365528467,1.0136696316012241,-0.0780023787438425,0.023933860965854023,0.8474072948036724,-0.025195656231527502,0.010031148276423374,0.6811449580061206,0.027611066280787494,-0.003871564413007275,0.5148826212085689,0.08041778879310249,-0.19065491165029613,0.8519409717575709,-0.06741729689566904,0.2385226335820042,0.8428736178497739,0.017025984432614036,-0.2875742769426003,0.5522853458531958,-0.0612413358211379,0.3384171466951974,0.5995534434980532,-0.15629850605654422,-0.21322042,0.8021219,-0.2776872,0.23542449,0.8830828,-0.24099086
394,7.1224095833385945,1758062463.4937563,6.566666666666666,0.045868076,1.0973083,-0.10413399,0.03907836534809714,1.0140234023935835,-0.07817680101597925,0.02549894404429141,0.8474536071807506,-0.026262423047937765,0.011919522740485682,0.6808838119679177,0.02565195492010372,-0.0016598985633200468,0.5143140167550848,0.07756633288814521,-0.18853606121269992,0.8508638750916582,-0.07130628053611857,0.23953394930128272,0.844043339269843,0.018781434440243036,-0.29342356691919724,0.5541421298685243,-0.05789669223493969,0.33685297666112907,0.6007139971095263,-0.15598938165203552,-0.21709967,0.8036777,-0.27669674,0.23548165,0.8829449,-0.24116841
