t_mono,t_wall,anchorID,x,y,z,qx,qy,qz,qw
16.441456291671784,1758062472.8128033,45BA687E-A905-D36F-8907-955048D86C97,-0.45446134,0.9140868,-0.7310197,0.23674655,0.3190953,-0.07952854,0.9142235
16.467882083336008,1758062472.839229,45BA687E-A905-D36F-8907-955048D86C97,-0.45418072,0.9141284,-0.7308647,0.23654659,0.318568,-0.07935442,0.91447425
16.497548999999708,1758062472.868896,45BA687E-A905-D36F-8907-955048D86C97,-0.45394358,0.91416645,-0.7307742,0.23634288,0.31803086,-0.079177074,0.91472924
16.532191416670685,1758062472.9035385,45BA687E-A905-D36F-8907-955048D86C97,-0.45352298,0.91422033,-0.7304233,0.23613624,0.3174862,-0.07899725,0.9149873
16.5653975416717,1758062472.9367445,45BA687E-A905-D36F-8907-955048D86C97,-0.45322764,0.9142643,-0.7302557,0.23592733,0.31693566,-0.07881549,0.91524774
16.598337000003085,1758062472.969684,45BA687E-A905-D36F-8907-955048D86C97,-0.4532433,0.9142825,-0.7305363,0.23571676,0.31638092,-0.07863236,0.91550964
16.641147958333022,1758062473.0124948,45BA687E-A905-D36F-8907-955048D86C97,-0.4530475,0.9142911,-0.7301881,0.2356202,0.31678042,-0.07874393,0.9153868
16.665502750001906,1758062473.0368497,45BA687E-A905-D36F-8907-955048D86C97,-0.4533321,0.91425925,-0.730528,0.2355253,0.31717277,-0.07885352,0.9152659
16.698212833332946,1758062473.0695598,45BA687E-A905-D36F-8907-955048D86C97,-0.45347917,0.914239,-0.7306712,0.23543212,0.3175577,-0.07896104,0.9151471
16.731855958336382,1758062473.1032028,45BA687E-A905-D36F-8907-955048D86C97,-0.45354843,0.91422516,-0.7307043,0.23534064,0.31793538,-0.079066515,0.9150304
16.764730208335095,1758062473.1360772,45BA687E-A905-D36F-8907-955048D86C97,-0.4535439,0.9142179,-0.73063207,0.23525098,0.31830552,-0.07916992,0.9149158
16.797360458338517,1758062473.1687074,45BA687E-A905-D36F-8907-955048D86C97,-0.45356116,0.9142087,-0.73059285,0.235163,0.31866834,-0.079271264,0.9148034
16.85788650000177,1758062473.2292335,45BA687E-A905-D36F-8907-955048D86C97,-0.45338857,0.91426796,-0.7303729,0.23529491,0.31844243,-0.07943092,0.91483426
16.865541416671476,1758062473.2368884,45BA687E-A905-D36F-8907-955048D86C97,-0.45346317,0.91430503,-0.7305076,0.23542486,0.31821984,-0.07958821,0.9148646
16.91062145833712,1758062473.2819684,45BA687E-A905-D36F-8907-955048D86C97,-0.4533834,0.91435456,-0.7304209,0.2355527,0.31800067,-0.07974299,0.9148944
16.931858458337956,1758062473.3032055,45BA687E-A905-D36F-8907-955048D86C97,-0.45329663,0.9144043,-0.73032373,0.23567843,0.31778523,-0.07989518,0.9149236
16.965404624999792,1758062473.3367515,45BA687E-A905-D36F-8907-955048D86C97,-0.45314234,0.91445833,-0.73012996,0.23580196,0.31757334,-0.08004478,0.9149523
16.99766362500668,1758062473.3690107,45BA687E-A905-D36F-8907-955048D86C97,-0.4530336,0.9145083,-0.73000073,0.2359233,0.31736532,-0.080191724,0.9149803
17.04180883333902,1758062473.4131558,45BA687E-A905-D36F-8907-955048D86C97,-0.4533661,0.91454697,-0.73041177,0.23627727,0.31727254,-0.08030486,0.9149112
17.065276458335575,1758062473.4366233,45BA687E-A905-D36F-8907-955048D86C97,-0.45343816,0.9146059,-0.7304513,0.23662391,0.31718168,-0.08041566,0.9148434
17.09762483333907,1758062473.4689717,45BA687E-A905-D36F-8907-955048D86C97,-0.4534058,0.9146721,-0.7303436,0.2369634,0.31709263,-0.08052417,0.9147768
17.132000958335993,1758062473.5033479,45BA687E-A905-D36F-8907-955048D86C97,-0.45336816,0.9147376,-0.7302301,0.23729566,0.31700546,-0.08063038,0.91471153
17.165388583336608,1758062473.5367355,45BA687E-A905-D36F-8907-955048D86C97,-0.45374453,0.91476816,-0.7307035,0.23762082,0.3169201,-0.08073431,0.9146476
17.19832370833319,1758062473.5696707,45BA687E-A905-D36F-8907-955048D86C97,-0.45388445,0.91481656,-0.7308427,0.23793882,0.31683654,-0.08083597,0.9145849
17.24218970833317,1758062473.6135366,45BA687E-A905-D36F-8907-955048D86C97,-0.4535729,0.9147731,-0.7303493,0.23760693,0.3171339,-0.08075092,0.91457564
17.265360000004875,1758062473.636707,45BA687E-A905-D36F-8907-955048D86C97,-0.45345253,0.9147153,-0.7301258,0.23728047,0.31742635,-0.08066727,0.9145663
